hex,last_seen,alt_first,alt_last,baro_rate_med,gs_avg,lat_last,lon_last,track_last,flight,category,rssi_last,nac_p_last,dist_km,bearing,hdg_diff,phase,target_time,state
SYNDEP0085,2026-06-01 12:58:26.706203961,12049.224779101161,13822.600817545606,2550.59396361476,280.6256879710765,40.80914427273739,29.498450903055442,217.86366600110816,SYN0085,A4,-17.643420444309665,9.0,17.495732335314734,119.83774514905676,90.29539896521302,DEPARTURE,2026-06-01 13:03:10.706203961,SYNTHETIC
SYNDEP0086,2026-06-01 13:03:53.431144171,19624.7884764415,10163.676118399375,2040.0680205048047,324.41787624173253,40.93955044075105,29.142884338344057,147.6106969357123,SYN0086,A5,-19.907610785814875,8.0,10.570356907979496,241.3312213784442,96.74990380912759,DEPARTURE,2026-06-01 13:04:56.431144171,SYNTHETIC
SYNDEP0087,2026-06-01 13:04:23.714100316,22702.279242393193,12385.397502641916,1787.339154757665,319.5037774736116,41.08685622451609,29.208555253130015,113.92565126948884,SYN0087,A3,-16.29550408802052,9.0,1.0,53.73771632684508,105.15507648080695,DEPARTURE,2026-06-01 13:06:48.714100316,SYNTHETIC
SYNDEP0088,2026-06-01 13:05:32.401030926,19005.501908648224,5461.693591468007,1465.757080903541,208.91189654764423,40.88370294102424,29.24303928408923,329.8074076476097,SYN0088,A5,-16.817494453815968,8.0,5.199957802311045,334.5974736039717,99.76966972922288,DEPARTURE,2026-06-01 13:07:05.401030926,SYNTHETIC
SYNDEP0089,2026-06-01 13:03:24.587154289,20280.95430167941,8708.972846084602,724.4989491985899,208.28888962711983,41.087751161720114,29.291567363124003,123.57421850893807,SYN0089,A3,-19.688441891733294,8.0,8.242950784660678,130.9848411691739,79.42625210937318,DEPARTURE,2026-06-01 13:07:57.587154289,SYNTHETIC
SYNDEP0090,2026-06-01 13:05:12.587154289,16256.114144807765,5170.520226891831,971.0854416399263,242.22296406297357,41.066304352977,29.29756389726176,85.2033245353266,SYN0090,A3,-13.787668217863365,10.0,12.018766650731578,36.43180053363888,101.44779770217266,DEPARTURE,2026-06-01 13:08:07.587154289,SYNTHETIC
SYNDEP0091,2026-06-01 13:10:55.328773825,11015.48524078447,7316.703363255971,2013.1171424410854,227.1867295854666,40.88494052291625,29.442478025259366,327.3484736304974,SYN0091,A5,-13.73344817996646,10.0,6.173337908004839,62.886241771430946,130.0812797324099,DEPARTURE,2026-06-01 13:11:51.328773825,SYNTHETIC
SYNDEP0092,2026-06-01 13:10:29.507642803,10467.638646497426,10316.634432057515,1184.097567950088,317.76258879880504,41.04508441927685,29.40822372111404,268.5399681368934,SYN0092,A5,-19.29199528226341,9.0,2.514134406525187,335.7885873626849,86.18007706761422,DEPARTURE,2026-06-01 13:14:05.507642803,SYNTHETIC
SYNDEP0093,2026-06-01 13:26:43.709956057,16765.246131603275,8305.461839309895,1220.2991607343813,297.5654837993959,41.005760190770644,29.107540631615183,245.44789693135104,SYN0093,A3,-16.82958437090547,10.0,1.0,88.96294381284719,102.70379563326706,DEPARTURE,2026-06-01 13:27:24.709956057,SYNTHETIC
SYNDEP0094,2026-06-01 13:26:48.527057525,14224.06357681006,3762.0769321963353,1433.7398097263915,334.9591996892655,40.953546716671426,29.282008704233277,17.83257914407529,SYN0094,A3,-11.271944680046023,9.0,1.0,238.4167693792631,82.55315749343526,DEPARTURE,2026-06-01 13:28:32.527057525,SYNTHETIC
SYNDEP0095,2026-06-01 13:28:22.922259663,13256.271165017946,4054.91268338674,1075.1814964613782,299.82434087054594,40.92687484291286,29.347229535297636,47.233785857679294,SYN0095,A5,-14.178329317554216,8.0,8.12039436980345,56.21948047377544,64.12964334081715,DEPARTURE,2026-06-01 13:32:06.922259663,SYNTHETIC
SYNDEP0096,2026-06-01 13:29:38.189544487,15811.759948093973,3856.508205527679,1009.2925061793455,290.43247909366846,41.04465082677764,29.28415823483721,229.80238697147863,SYN0096,A5,-15.880252759880122,10.0,1.0,69.87660924555998,110.91518667670417,DEPARTURE,2026-06-01 13:32:24.189544487,SYNTHETIC
SYNDEP0097,2026-06-01 13:29:59.241159411,17846.755863583865,9474.357769818771,1479.8103708874312,339.9864890172085,41.037923829808506,29.152258102410283,75.39582114945368,SYN0097,A3,-15.34898071535904,9.0,1.9957945267408626,316.5257588039919,67.79096223319179,DEPARTURE,2026-06-01 13:33:54.241159411,SYNTHETIC
SYNDEP0098,2026-06-01 13:34:46.937125165,11641.727359713559,14191.683606970004,1143.3882181311856,303.48636698675244,41.02708090078277,29.25898963347626,81.22967482692927,SYN0098,A2,-17.91720005564195,9.0,6.84878501724558,53.29195923692225,105.44587603968762,DEPARTURE,2026-06-01 13:37:50.937125165,SYNTHETIC
SYNDEP0099,2026-06-01 13:46:11.485386063,14653.367139158845,12087.374732000639,1203.592568088442,283.40504817188594,41.09947678536459,29.264662278051894,280.48986552369985,SYN0099,A3,-11.881184992920721,9.0,1.0,6.750211225060498,91.13021486040182,DEPARTURE,2026-06-01 13:50:28.485386063,SYNTHETIC
SYNDEP0100,2026-06-01 14:01:04.688521060,20529.612049360945,2312.044402561807,1187.5235895411977,354.0226516965343,40.94355373828241,29.175086368979905,102.93298158129934,SYN0100,A3,-10.859952945490324,8.0,13.038017507989576,180.44394822945947,77.84261293919427,DEPARTURE,2026-06-01 14:04:05.688521060,SYNTHETIC
SYNDEP0101,2026-06-01 14:03:33.148643448,12774.134859335876,12263.227814209351,1708.9440855337875,285.7590441576395,41.04207689334598,29.402522845788383,25.77142877468976,SYN0101,A5,-10.893359577499563,10.0,15.921784508845498,310.5816527746565,76.87428671413358,DEPARTURE,2026-06-01 14:04:18.148643448,SYNTHETIC
SYNDEP0102,2026-06-01 14:07:32.139019388,18609.283561494867,10809.201251043942,1407.1497238018571,264.78296975410393,41.05874351009504,29.228560272056992,13.115501031549996,SYN0102,A4,-17.760656083077002,9.0,5.604583841796812,117.35677634962491,69.67516030337252,DEPARTURE,2026-06-01 14:08:21.139019388,SYNTHETIC
SYNDEP0103,2026-06-01 14:05:25.319552903,14545.807715353018,3364.100163413727,1428.5712128424586,238.10883706111753,40.863480774436105,29.335594916227446,159.5440754083036,SYN0103,A3,-16.89259732223543,9.0,6.503781539119986,46.13841743245578,24.16795311643945,DEPARTURE,2026-06-01 14:09:24.319552903,SYNTHETIC
SYNDEP0104,2026-06-01 14:17:27.102790182,17637.38127954986,7090.395149868507,1738.7783589235532,315.1512729522706,40.81261993261592,29.306292072383506,222.16628796647257,SYN0104,A3,-18.393772251904632,8.0,14.299438161112619,353.6030986436296,105.31580380646768,DEPARTURE,2026-06-01 14:18:07.102790182,SYNTHETIC
SYNDEP0105,2026-06-01 14:21:30.751241595,19291.982521608603,11286.56723448743,1443.1841567068238,341.85252709212347,40.92142452065657,29.450970831686554,312.79868402104904,SYN0105,A3,-16.927988663676867,10.0,4.288039222122568,243.6259066161888,99.26187301113282,DEPARTURE,2026-06-01 14:23:41.751241595,SYNTHETIC
SYNDEP0106,2026-06-01 14:24:06.564319680,18223.845300955065,9651.300532804356,1388.6984926171308,277.4706299283285,41.05702100533103,29.148805972745137,39.88958221175014,SYN0106,A5,-16.671946278773998,8.0,3.738128707221639,306.24862750133633,123.98681009793975,DEPARTURE,2026-06-01 14:24:40.564319680,SYNTHETIC
SYNDEP0107,2026-06-01 14:24:52.630653006,18727.47880664163,4072.7148428360433,1688.1801422280682,345.3957811889919,40.88673098435835,29.145705203301386,70.80221746378666,SYN0107,A3,-13.668942629353646,8.0,19.571987825490325,270.76977803841254,68.7417239077282,DEPARTURE,2026-06-01 14:26:43.630653006,SYNTHETIC
SYNDEP0108,2026-06-01 14:23:43.630653006,12545.219399776131,9832.226467388582,1767.2791374230524,181.4992484014212,41.01000304622023,29.220127867649207,190.7282199266896,SYN0108,A3,-18.103536184518752,10.0,17.073501909702298,251.36721863610845,165.81534501906668,DEPARTURE,2026-06-01 14:26:53.630653006,SYNTHETIC
SYNDEP0109,2026-06-01 14:27:47.585263271,19340.979120223896,1587.4982117582367,1441.1706001965583,277.2273312596043,40.802204441719276,29.272485987250334,131.079010407111,SYN0109,A4,-10.806030756322563,8.0,14.812400018751356,138.4430641671313,74.81056208601467,DEPARTURE,2026-06-01 14:29:03.585263271,SYNTHETIC
SYNDEP0110,2026-06-01 14:29:46.037499664,13441.92065609554,7331.533472728366,1532.2431102482087,277.9952543947782,40.90660932969607,29.219416899500857,173.71348244837807,SYN0110,A3,-18.9690052991469,9.0,17.405156971152742,116.76239755331018,54.99561431221216,DEPARTURE,2026-06-01 14:32:21.037499664,SYNTHETIC
SYNDEP0111,2026-06-01 14:30:04.474667347,16778.625296714614,11413.870308200147,1187.2839081066688,243.65028137963264,40.984655008427445,29.4052748329581,332.68487363431757,SYN0111,A3,-19.93121988965667,10.0,1.0,258.1050945220107,50.25260320629341,DEPARTURE,2026-06-01 14:35:02.474667347,SYNTHETIC
SYNDEP0112,2026-06-01 14:39:38.392067456,16774.738560991682,8055.18264671396,1155.7267827341898,399.1930518990937,40.8389271570217,29.198106337243722,196.1609953912874,SYN0112,A3,-11.450548713694669,10.0,20.83068437434486,258.01668294380283,20.64310387081351,DEPARTURE,2026-06-01 14:40:27.392067456,SYNTHETIC
SYNDEP0113,2026-06-01 14:40:17.311685359,17455.36767660874,6503.187350114163,1807.659000786723,276.69036836556194,41.06898207364423,29.1339098971089,149.44341982034734,SYN0113,A5,-12.962301922339503,9.0,13.136496932669937,342.2118182576736,151.3051156957251,DEPARTURE,2026-06-01 14:41:04.311685359,SYNTHETIC
SYNDEP0114,2026-06-01 14:46:41.200970213,17010.870028180572,10668.038761317048,1677.9768250178488,259.61346141977833,40.84688219313512,29.26551992395366,356.1983664119081,SYN0114,A3,-16.446401296440015,10.0,18.08625107204588,204.71753442539602,144.84269563074648,DEPARTURE,2026-06-01 14:48:24.200970213,SYNTHETIC
SYNDEP0115,2026-06-01 14:46:09.421526970,13468.57006442583,10924.255445259745,1682.1193753666305,281.2981056716753,41.0729380635012,29.409351715255394,23.47764116383307,SYN0115,A3,-14.04500294089882,10.0,13.097294232930901,106.06359808356247,114.02980651539032,DEPARTURE,2026-06-01 14:50:22.421526970,SYNTHETIC
SYNDEP0116,2026-06-01 14:50:06.546872053,11950.397763112851,11930.11907860085,1612.341739490209,179.85931307370853,40.86491679260489,29.440224777434697,335.5608414136219,SYN0116,A3,-17.764558991607664,10.0,10.391398597441249,176.23036775897188,54.15644768896881,DEPARTURE,2026-06-01 14:52:25.546872053,SYNTHETIC
SYNDEP0117,2026-06-01 14:50:31.641409291,18617.046039885307,10623.027285339162,1518.4813103259814,242.00660373275426,41.09828360217475,29.39333793934534,180.5982631435739,SYN0117,A5,-18.31610351354624,8.0,7.797526301103563,220.9369740213309,162.4507072623648,DEPARTURE,2026-06-01 14:53:53.641409291,SYNTHETIC
SYNDEP0118,2026-06-01 14:59:31.869604093,16557.503732556746,11244.12438181144,1778.5647563291077,329.1619984722702,40.98142461398868,29.323154671399898,181.35228159616972,SYN0118,A5,-15.288508648612773,10.0,12.937155015089644,153.62272784768848,75.93123353913376,DEPARTURE,2026-06-01 15:00:10.869604093,SYNTHETIC
SYNDEP0119,2026-06-01 14:58:31.464034674,19448.130522873453,10198.725672312603,1874.0435044091134,248.55273225336126,40.82530346833149,29.389676680699672,331.9071603131553,SYN0119,A3,-16.46812170279039,8.0,7.5060167287635835,284.80792440943736,79.23896675093391,DEPARTURE,2026-06-01 15:02:19.464034674,SYNTHETIC
SYNDEP0120,2026-06-01 15:03:04.112361745,15865.801197436396,8796.585947349417,1864.491202076259,238.55624185998641,40.8195831703436,29.372555814121544,182.63663265350502,SYN0120,A3,-13.84769949464708,10.0,16.9430088005209,210.46075639770157,147.49036321744305,DEPARTURE,2026-06-01 15:03:52.112361745,SYNTHETIC
SYNDEP0121,2026-06-01 15:04:21.436112049,11784.506917969118,8268.526999291442,1459.6888336216052,345.47628182572004,40.82247650887784,29.193746652998026,157.82655259085357,SYN0121,A2,-17.818508154389686,8.0,1.0,3.396861945954197,116.35642337923488,DEPARTURE,2026-06-01 15:08:03.436112049,SYNTHETIC
SYNDEP0122,2026-06-01 15:11:08.265990333,18898.389043012317,7288.220842707794,2054.7970919635354,347.0127200475915,40.976967824187284,29.320303556881278,98.09589316219164,SYN0122,A3,-13.370722994393812,8.0,5.667393105645778,205.14235976352305,178.04412555018374,DEPARTURE,2026-06-01 15:12:17.265990333,SYNTHETIC
SYNDEP0123,2026-06-01 15:09:35.811837864,14888.888171016679,4362.895120820823,1591.3842726929286,305.8495236080571,41.042873760698214,29.40824373305537,237.1740360542715,SYN0123,A3,-12.331384796971868,8.0,26.35858598781317,228.09736293906994,99.94889041276079,DEPARTURE,2026-06-01 15:13:56.811837864,SYNTHETIC
SYNDEP0124,2026-06-01 15:20:08.505846168,17026.010372263063,5134.065473540573,1752.9504770263193,257.24413329806663,40.920888822531154,29.226848264750057,205.07223275271417,SYN0124,A3,-18.333638569715255,9.0,4.9913562914208605,329.49405055586544,74.118768016851,DEPARTURE,2026-06-01 15:21:57.505846168,SYNTHETIC
SYNDEP0125,2026-06-01 15:22:38.604738113,14057.621714561443,7153.956554194371,1612.835156333952,268.02644674418383,40.93345072778456,29.361589258686774,77.1643573012019,SYN0125,A3,-19.561417165820842,8.0,8.090530215492176,148.93980251910787,65.52780466160817,DEPARTURE,2026-06-01 15:23:57.604738113,SYNTHETIC
SYNDEP0126,2026-06-01 15:27:22.176954105,20932.90513070107,8724.356478807287,1598.8026829936696,239.79250192125204,40.97678631109939,29.29259217100752,255.38864942207692,SYN0126,A3,-15.604126246986613,8.0,2.93935253319939,206.80835733768902,16.120152912374923,DEPARTURE,2026-06-01 15:29:22.176954105,SYNTHETIC
SYNDEP0127,2026-06-01 15:30:19.541642796,13370.30552745041,12322.437794012789,1205.6992038998721,230.26134404856776,40.959912181435904,29.30126354037801,231.87126864119057,SYN0127,A3,-12.259759140075628,9.0,12.686765383086591,170.99908225717462,78.85616908775182,DEPARTURE,2026-06-01 15:30:49.541642796,SYNTHETIC
SYNDEP0128,2026-06-01 15:35:55.902719635,14987.710737681477,7874.608316373462,1780.5403353379304,227.77917558457838,41.00641851993038,29.136022015112864,143.04019831435468,SYN0128,A3,-13.492201644258573,10.0,4.109880878862441,191.39631424879875,135.78373355309523,DEPARTURE,2026-06-01 15:37:09.902719635,SYNTHETIC
SYNDEP0129,2026-06-01 15:40:08.816723266,16322.34610809195,11010.428872632992,2638.1177579630557,249.09727966073962,40.941535716048904,29.366486866122152,1.5843318852782051,SYN0129,A3,-12.981182795854087,9.0,8.5151125215436,24.229465440838727,113.95336690624276,DEPARTURE,2026-06-01 15:43:19.816723266,SYNTHETIC
SYNDEP0130,2026-06-01 15:46:44.391317189,12723.453018739125,11237.946969296361,1350.0819700839668,228.26395046576275,41.01415820551922,29.44627481414181,160.76921406342757,SYN0130,A5,-15.971606600066316,9.0,16.790932288280565,323.0221203119165,90.81232026241624,DEPARTURE,2026-06-01 15:48:35.391317189,SYNTHETIC
SYNDEP0131,2026-06-01 15:53:10.013045666,16991.558585762785,7305.659606933627,1528.3978861699793,201.81474407284256,41.099193222763994,29.156572515210346,2.180922166890622,SYN0131,A3,-17.650544547469302,9.0,4.409892649481473,327.74844233938524,50.20262224734683,DEPARTURE,2026-06-01 15:55:15.013045666,SYNTHETIC
SYNDEP0132,2026-06-01 15:54:42.127589515,20835.73143240247,9784.070634110552,1321.517894261095,290.9701334876953,40.90508935267463,29.246442264886582,26.999456147654346,SYN0132,A3,-14.682211567153905,9.0,16.308888954121766,197.30145954334776,99.0749207205095,DEPARTURE,2026-06-01 15:58:49.127589515,SYNTHETIC
SYNDEP0133,2026-06-01 15:58:37.156194319,14528.613517918868,7269.415874825416,1304.7920393752263,291.72977904467183,40.8036646388746,29.119466981936334,155.01956489310027,SYN0133,A5,-17.956343062508033,9.0,16.577834524482853,200.3599856595404,130.51254820781492,DEPARTURE,2026-06-01 15:59:40.156194319,SYNTHETIC
SYNDEP0134,2026-06-01 16:00:22.254540995,17185.428457095175,11966.407682235431,2117.7797912474693,365.0396379214158,40.83768751366549,29.111852754390558,29.49115830671797,SYN0134,A3,-12.737713030149342,9.0,18.439648757754348,20.72017293982363,107.22877025879939,DEPARTURE,2026-06-01 16:02:38.254540995,SYNTHETIC
SYNDEP0135,2026-06-01 16:02:17.454931631,7751.693841884334,9907.530014797796,1230.811592909014,246.58308158226487,40.96605425549608,29.495863398668696,99.23955616337985,SYN0135,A5,-18.03033544040523,8.0,11.124327959344322,215.26218472311243,96.66940678533436,DEPARTURE,2026-06-01 16:03:37.454931631,SYNTHETIC
SYNDEP0136,2026-06-01 16:04:57.216535865,15883.212398545478,4428.5487359349345,1310.3678106534555,294.8050294811635,40.9032773361434,29.297388603322556,235.97689268122863,SYN0136,A3,-17.087367332856587,8.0,35.93007261581428,154.4946443564985,58.121693868751755,DEPARTURE,2026-06-01 16:07:37.216535865,SYNTHETIC
SYNDEP0137,2026-06-01 16:06:07.802375906,15060.873142221384,8484.57395646154,865.0028705074794,295.6356289637401,41.0819947781115,29.242207607454098,111.10152333939085,SYN0137,A5,-14.934552216769946,10.0,18.436269572336656,255.25570688439743,124.68727256448051,DEPARTURE,2026-06-01 16:08:06.802375906,SYNTHETIC
SYNDEP0138,2026-06-01 16:10:55.599560802,13544.507192768846,12944.336485471638,1196.9553101831011,267.30812194372334,40.98823382703222,29.20995083065001,359.15349388374375,SYN0138,A3,-15.13290065856505,9.0,12.599020995254612,16.96496997440606,0.0,DEPARTURE,2026-06-01 16:11:37.599560802,SYNTHETIC
SYNDEP0139,2026-06-01 16:11:28.961249814,19244.351408885595,7456.306896359896,816.640042818661,317.21667943748383,40.95610655578964,29.492005057977984,329.8687322093932,SYN0139,A3,-13.991506235929705,8.0,2.9926046873461187,255.9195657826163,105.3138283546058,DEPARTURE,2026-06-01 16:12:16.961249814,SYNTHETIC
SYNDEP0140,2026-06-01 16:11:38.847640024,15021.268955128515,9343.145090285205,1752.7218796847715,318.7614593425357,41.039411850381605,29.200900314208674,210.71156565078851,SYN0140,A3,-15.62555399500083,8.0,9.223526993006873,103.28177657963299,180.0,DEPARTURE,2026-06-01 16:15:58.847640024,SYNTHETIC
SYNDEP0141,2026-06-01 16:31:53.847640024,15467.567538719237,9637.636513217436,2619.8788887349237,296.370554759877,40.87757696131472,29.390283358295097,348.10096990857494,SYN0141,A3,-10.805266914899086,10.0,21.410615815200273,234.61391896311886,29.665064506726118,DEPARTURE,2026-06-01 16:32:38.847640024,SYNTHETIC
SYNDEP0142,2026-06-01 16:33:24.812064271,14868.421375632786,4890.131302506198,1353.3284825397911,267.2180147476102,41.04592156208471,29.213503238322375,312.48622599570797,SYN0142,A3,-11.600659058028118,8.0,23.67627692501015,225.76535111236427,80.34522181194536,DEPARTURE,2026-06-01 16:37:25.812064271,SYNTHETIC
SYNDEP0143,2026-06-01 16:34:20.585879029,10249.55238470477,9532.123847640541,833.2968268039051,262.1234945722733,40.80091833145922,29.12819580214277,114.80346678257533,SYN0143,A5,-11.208865487633616,8.0,21.826632803521832,81.6629344676037,89.68356039501094,DEPARTURE,2026-06-01 16:38:57.585879029,SYNTHETIC
SYNDEP0144,2026-06-01 16:37:30.709495919,12604.040679769118,3818.4945438961227,1859.9998657718934,211.61230506014704,40.985903208640714,29.373310645807177,269.8546485547114,SYN0144,A5,-13.704834285965624,10.0,16.28153845383696,158.56284427785602,71.49668743773691,DEPARTURE,2026-06-01 16:40:05.709495919,SYNTHETIC
SYNDEP0145,2026-06-01 16:40:26.916911629,18883.28045836065,6123.127680795812,1209.2300164279372,239.7041110691154,41.080427145313735,29.100652339051948,49.25944224142105,SYN0145,A3,-13.649920841391936,9.0,1.0,300.8279732591968,131.45496970235916,DEPARTURE,2026-06-01 16:42:20.916911629,SYNTHETIC
SYNDEP0146,2026-06-01 16:41:20.724167526,9670.148059360085,11227.168902482576,2019.7387722214162,248.8996238049156,41.03635798561016,29.370299404624227,246.43851277634678,SYN0146,A5,-13.908013162840513,9.0,13.89729454260536,218.0129916941186,108.89804057421205,DEPARTURE,2026-06-01 16:45:19.724167526,SYNTHETIC
SYNDEP0147,2026-06-01 16:44:17.201909165,13701.053951152884,9070.268870925074,1387.188380884022,223.80141187852828,41.05609025764421,29.20015063959593,176.78945753804896,SYN0147,A5,-15.651158455785438,10.0,1.0,24.745788712228126,96.09201490189277,DEPARTURE,2026-06-01 16:49:12.201909165,SYNTHETIC
SYNDEP0148,2026-06-01 16:49:22.958156255,14800.839831130708,7086.566576760419,1247.2737243668878,301.9961983343832,40.91908640855145,29.3984416928286,6.057338131016898,SYN0148,A5,-16.778939989327373,8.0,1.0,159.44717927549868,121.89090244677121,DEPARTURE,2026-06-01 16:50:24.958156255,SYNTHETIC
SYNDEP0149,2026-06-01 16:49:45.812824336,21230.865601874695,9339.383063735562,1428.8169777017254,339.8313934493505,41.04727168383004,29.40790006694026,98.72273606053346,SYN0149,A5,-14.079971125511296,9.0,11.91326947661791,112.23772516005012,90.67002836286969,DEPARTURE,2026-06-01 16:54:35.812824336,SYNTHETIC
SYNDEP0150,2026-06-01 16:50:37.567542492,18305.811296489108,7819.7232567346055,1803.1107043744748,234.5968783835425,40.96524949950908,29.389642895527015,343.93759826552946,SYN0150,A5,-19.744681628615496,10.0,14.185595578158004,230.99244440818777,180.0,DEPARTURE,2026-06-01 16:55:21.567542492,SYNTHETIC
SYNDEP0151,2026-06-01 17:05:03.456936868,14328.488418840701,8037.7355070554995,1409.0317476977375,294.17207178723186,40.98556207095096,29.109793376587046,113.69933463185305,SYN0151,A3,-19.92543568576197,9.0,17.227016787846438,221.24301886629388,96.05387734626964,DEPARTURE,2026-06-01 17:06:11.456936868,SYNTHETIC
SYNDEP0152,2026-06-01 17:10:55.185385794,19913.541091346655,9970.455580160413,1301.3101188825178,228.29444302351448,40.81767460180074,29.381494647857508,65.32360390851863,SYN0152,A5,-11.483581737032514,8.0,13.977089923088752,3.743316543650592,97.81128393958818,DEPARTURE,2026-06-01 17:11:39.185385794,SYNTHETIC
SYNDEP0153,2026-06-01 17:10:38.185569240,13778.452538496642,5817.896778022604,1420.4673588084513,264.7538914530419,40.86046550915231,29.496058245622304,67.511320765995,SYN0153,A4,-19.535759552223777,10.0,14.252687885941986,218.77038339064666,21.581278017068986,DEPARTURE,2026-06-01 17:14:21.185569240,SYNTHETIC
SYNDEP0154,2026-06-01 17:18:17.557850441,19027.299411202017,8121.0092166640725,991.257926199646,245.4835210411112,40.965289324654066,29.197050147410252,172.51677527110164,SYN0154,A3,-14.75204849666582,10.0,2.122779320060989,264.5458754345772,68.26198690786305,DEPARTURE,2026-06-01 17:19:07.557850441,SYNTHETIC
SYNDEP0155,2026-06-01 17:16:37.944909760,11923.368262230953,7063.195416180041,1658.812640917592,310.0947824303221,40.81764031734705,29.209695428890136,303.3537266413926,SYN0155,A3,-13.850122370503549,8.0,9.160186522522668,276.74281166456717,135.89510727199237,DEPARTURE,2026-06-01 17:19:49.944909760,SYNTHETIC
SYNDEP0156,2026-06-01 17:27:11.855099025,19219.773495367474,3243.1898761992334,785.3093624620359,246.0605913078911,41.02243404197631,29.425410619832217,272.88063544800474,SYN0156,A3,-18.018287703775645,8.0,1.0,21.231277340386015,36.581725985605104,DEPARTURE,2026-06-01 17:27:58.855099025,SYNTHETIC
SYNDEP0157,2026-06-01 17:34:01.492324279,14781.599063587044,5238.632731252101,1322.3514182537938,330.5830206853323,41.05201710255657,29.16415872202243,157.26672271359874,SYN0157,A4,-11.042691617348517,10.0,1.0,109.31703015955283,3.6977130279218073,DEPARTURE,2026-06-01 17:37:37.492324279,SYNTHETIC
SYNDEP0158,2026-06-01 17:36:59.466845187,12914.487277176191,12704.619341191497,1803.7540835322973,267.71396131689005,41.07610870838844,29.36423347020182,75.1416780373058,SYN0158,A3,-18.09904228251625,8.0,15.925141678744593,151.6584817985486,91.292618847503,DEPARTURE,2026-06-01 17:38:31.466845187,SYNTHETIC
SYNDEP0159,2026-06-01 17:37:46.466845187,15348.569160771058,9154.169943755702,1621.2193131730867,247.51981452025845,40.83053053775394,29.40201055100023,16.5833640367888,SYN0159,A5,-11.154850126333253,10.0,3.97500484967233,64.71781480616825,144.8297802989991,DEPARTURE,2026-06-01 17:38:41.466845187,SYNTHETIC
SYNDEP0160,2026-06-01 17:39:43.962755445,16832.032539160646,4029.2350957958324,1736.128229194556,217.33473688274185,41.08191607440684,29.114864264727743,166.54691501378318,SYN0160,A5,-12.37009730666965,8.0,16.97998801714443,151.46419361940355,91.69524914784502,DEPARTURE,2026-06-01 17:40:30.962755445,SYNTHETIC
SYNDEP0161,2026-06-01 17:43:47.733798967,14515.754708422863,3378.936872454768,1473.9817309124765,292.6602255147675,40.82028600228879,29.32150483770609,293.319125466549,SYN0161,A4,-17.59257046475806,10.0,18.86678062304031,25.60663289721324,76.55501589494625,DEPARTURE,2026-06-01 17:45:07.733798967,SYNTHETIC
SYNDEP0162,2026-06-01 17:57:07.307127475,17661.86051798597,7663.508299668249,1967.8984723942067,324.760920111309,40.942216864778345,29.330350903414352,262.68551769395293,SYN0162,A3,-18.492558337239064,10.0,5.045461403014419,40.75822188253857,15.6604824903608,DEPARTURE,2026-06-01 18:00:03.307127475,SYNTHETIC
SYNDEP0163,2026-06-01 18:00:55.123489787,14251.018349007798,12683.559599529446,1869.8796787079168,293.6660628268437,41.05207530618834,29.22137715895672,147.0962763458101,SYN0163,A5,-16.837672898137647,9.0,14.722488756442392,240.730114623631,108.09016490808773,DEPARTURE,2026-06-01 18:01:45.123489787,SYNTHETIC
SYNDEP0164,2026-06-01 17:59:18.836806669,17861.117181794074,7439.725595586942,1678.4564016990698,391.9415833207212,40.82109334156934,29.450537867759007,214.0929618903361,SYN0164,A5,-16.020494337297254,8.0,4.710746171090867,94.52608601765579,116.4510043553218,DEPARTURE,2026-06-01 18:03:24.836806669,SYNTHETIC
SYNDEP0165,2026-06-01 18:00:43.659666482,17326.6661861098,11920.998660212048,1871.0183109254172,351.4893726235209,40.805469321896695,29.165099887719943,157.04874754063835,SYN0165,A3,-17.542153235010765,9.0,1.0,256.1061050926461,18.730700035955987,DEPARTURE,2026-06-01 18:03:56.659666482,SYNTHETIC
SYNDEP0166,2026-06-01 18:10:31.314904048,15817.230835876195,9055.792312455973,1800.1694217614306,264.62361176414925,40.807484315611994,29.245677883802344,208.445799524464,SYN0166,A5,-10.011084512455767,10.0,10.986475235539666,17.319070086000472,135.38129794788875,DEPARTURE,2026-06-01 18:12:21.314904048,SYNTHETIC
SYNDEP0167,2026-06-01 18:20:24.382297101,14675.85306290215,9413.751373537682,1324.2145946612438,264.09862830964653,40.95338107183081,29.439467474858933,186.3018879816777,SYN0167,A3,-17.70347663760419,10.0,6.233008962273914,202.57309909566104,120.62782103568436,DEPARTURE,2026-06-01 18:25:20.382297101,SYNTHETIC
SYNDEP0168,2026-06-01 18:22:11.422465606,16454.6223872958,3992.838472086292,962.4404353234665,303.48483597426764,41.043479023379,29.1762571026424,245.14797604505722,SYN0168,A5,-11.69365173017143,8.0,6.479287915302946,140.9215188912625,135.29263770189382,DEPARTURE,2026-06-01 18:25:38.422465606,SYNTHETIC
SYNDEP0169,2026-06-01 18:22:31.112306990,17650.7612291011,10812.568765249272,1668.1448503370495,238.09904097871575,40.83822800132178,29.42854965453107,182.77518367192462,SYN0169,A3,-18.40882252909527,9.0,25.802744942764203,286.9097010895675,113.34100367333367,DEPARTURE,2026-06-01 18:26:02.112306990,SYNTHETIC
